,CiLISI,CiLISI_means
/lung_atlas/unknown_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.17979724081915,0.201366021239516
/lung_atlas/unknown_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.180585290320082,0.200792714640727
/lung_atlas/unknown_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.179707593077939,0.202600244122447
/lung_atlas/unknown_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.1806108193371,0.207365654001743
/lung_atlas/broad/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.182921213071426,0.20268754999589
/immune_cell_hum/shuffled_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.233764069466006,0.327993727858676
/immune_cell_hum/shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.222137376988742,0.317114274888832
/immune_cell_hum/shuffled_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.17882779830488,0.299704236013755
/immune_cell_hum/shuffled_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.137405946124907,0.273109850038847
/immune_cell_hum/unknown_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.253822131629491,0.341247061836541
/immune_cell_hum/unknown_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.255739674715609,0.343985028143018
/immune_cell_hum/unknown_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.261669614573028,0.346887244125971
/immune_cell_hum/unknown_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.263857782874011,0.34736558425118
/immune_cell_hum/broad/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.262154412364022,0.343590632251505
