,CiLISI,CiLISI_means
/human_pancreas/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.306444772171853,0.420770773725265
/human_pancreas/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.310140808048707,0.420505029623515
/human_pancreas/unknown_15_shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.300400673964513,0.414145128193779
/tcells_atlas/shuffled_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.135278053798501,0.146648093995499
/tcells_atlas/shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.129224797455639,0.140188648702426
/tcells_atlas/shuffled_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.106278673884583,0.119430507565606
/tcells_atlas/shuffled_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.088454480091624,0.104756448456528
/tcells_atlas/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.140986729352999,0.153347528798555
/tcells_atlas/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.141592760205403,0.154115690088432
/tcells_atlas/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.14226512664876,0.155326057471185
/tcells_atlas/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.141841538246849,0.154778355024521
/tcells_atlas/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.140762307144326,0.153966561300463
/tcells_atlas/unknown_15_shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.132845029203732,0.145786696617989
/lung_atlas/shuffled_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.178440756507285,0.218194470690864
/lung_atlas/shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.173652279373099,0.212990108008059
/lung_atlas/shuffled_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.162148727323451,0.199763965467972
/lung_atlas/shuffled_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.142103893447882,0.186325978258157
/lung_atlas/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.181717265113152,0.224603295300189
/lung_atlas/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.180385190377201,0.225044359406872
/lung_atlas/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.175811115324235,0.215040798345828
/lung_atlas/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.176997533134202,0.214748774044703
/lung_atlas/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.181015006063927,0.220597298582775
/lung_atlas/unknown_15_shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.174183394503158,0.221123443962495
/immune_cell_hum/shuffled_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.32253653632553,0.373921574465737
/immune_cell_hum/shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.311043230732938,0.368586647530801
/immune_cell_hum/shuffled_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.304470290817151,0.363523015690965
